time	I(L13)	I(L17)	I(L18)	I(L18)+I(L19)	I(L19)	I(L21)	I(L22)	I(R2)	I(R10)	I(R30)
7.982305872869313e-009	-1.427360e-005	1.435668e-005	-1.424737e-005	1.355402e-007	1.438291e-005	4.512950e-010	5.635675e-010	3.857718e-007	4.247346e-007	4.504497e-012
7.982306412518416e-009	-1.427370e-005	1.435666e-005	-1.424750e-005	1.353592e-007	1.438286e-005	4.513023e-010	5.635766e-010	3.857796e-007	4.247421e-007	4.504569e-012
7.982306968562793e-009	-1.427380e-005	1.435662e-005	-1.424763e-005	1.351737e-007	1.438280e-005	4.513099e-010	5.635860e-010	3.857876e-007	4.247498e-007	4.504642e-012
7.982307516309272e-009	-1.427390e-005	1.435660e-005	-1.424775e-005	1.349908e-007	1.438274e-005	4.513173e-010	5.635952e-010	3.857955e-007	4.247574e-007	4.504715e-012
7.982308074684750e-009	-1.427400e-005	1.435656e-005	-1.424788e-005	1.348035e-007	1.438268e-005	4.513248e-010	5.636046e-010	3.858035e-007	4.247651e-007	4.504789e-012
7.982308740595932e-009	-1.427412e-005	1.435653e-005	-1.424803e-005	1.345807e-007	1.438262e-005	4.513339e-010	5.636158e-010	3.858131e-007	4.247744e-007	4.504876e-012
7.982309485831568e-009	-1.427426e-005	1.435649e-005	-1.424821e-005	1.343315e-007	1.438254e-005	4.513440e-010	5.636283e-010	3.858239e-007	4.247848e-007	4.504973e-012
7.982310379241970e-009	-1.427442e-005	1.435644e-005	-1.424841e-005	1.340331e-007	1.438245e-005	4.513561e-010	5.636434e-010	3.858368e-007	4.247972e-007	4.505091e-012
7.982311408110258e-009	-1.427461e-005	1.435638e-005	-1.424865e-005	1.336894e-007	1.438234e-005	4.513700e-010	5.636607e-010	3.858516e-007	4.248115e-007	4.505227e-012
7.982312693005594e-009	-1.427484e-005	1.435631e-005	-1.424895e-005	1.332592e-007	1.438221e-005	4.513874e-010	5.636823e-010	3.858702e-007	4.248293e-007	4.505396e-012
7.982314282191299e-009	-1.427513e-005	1.435623e-005	-1.424931e-005	1.327271e-007	1.438204e-005	4.514089e-010	5.637090e-010	3.858931e-007	4.248514e-007	4.505605e-012
7.982316438850442e-009	-1.427552e-005	1.435611e-005	-1.424981e-005	1.320050e-007	1.438182e-005	4.514382e-010	5.637453e-010	3.859242e-007	4.248814e-007	4.505890e-012
7.982337617795833e-009	-1.427937e-005	1.435494e-005	-1.425471e-005	1.248980e-007	1.437960e-005	4.517253e-010	5.641020e-010	3.862297e-007	4.251756e-007	4.508682e-012
7.982358796741223e-009	-1.428322e-005	1.435377e-005	-1.425961e-005	1.177698e-007	1.437738e-005	4.520128e-010	5.644589e-010	3.865352e-007	4.254700e-007	4.511477e-012
7.982379975686614e-009	-1.428708e-005	1.435259e-005	-1.426453e-005	1.106203e-007	1.437515e-005	4.523006e-010	5.648161e-010	3.868409e-007	4.257644e-007	4.514275e-012
7.982401154632006e-009	-1.429095e-005	1.435141e-005	-1.426945e-005	1.034494e-007	1.437290e-005	4.525887e-010	5.651736e-010	3.871466e-007	4.260589e-007	4.517076e-012
7.982422333577397e-009	-1.429482e-005	1.435022e-005	-1.427439e-005	9.625728e-008	1.437065e-005	4.528771e-010	5.655313e-010	3.874524e-007	4.263535e-007	4.519879e-012
7.982443512522787e-009	-1.429869e-005	1.434903e-005	-1.427934e-005	8.904382e-008	1.436838e-005	4.531659e-010	5.658894e-010	3.877583e-007	4.266482e-007	4.522684e-012
7.982464691468179e-009	-1.430258e-005	1.434783e-005	-1.428430e-005	8.180905e-008	1.436611e-005	4.534549e-010	5.662477e-010	3.880643e-007	4.269429e-007	4.525492e-012
7.982913671639042e-009	-1.438536e-005	1.432175e-005	-1.439066e-005	-7.419931e-008	1.431646e-005	4.596558e-010	5.739128e-010	3.945792e-007	4.332150e-007	4.585637e-012
7.983512311866861e-009	-1.449647e-005	1.428589e-005	-1.453466e-005	-2.869556e-007	1.424770e-005	4.681277e-010	5.843210e-010	4.033556e-007	4.416493e-007	4.667531e-012
7.984512311866861e-009	-1.468302e-005	1.422431e-005	-1.477813e-005	-6.489372e-007	1.412919e-005	4.826923e-010	6.020858e-010	4.182064e-007	4.558838e-007	4.807767e-012
7.985512311866860e-009	-1.487065e-005	1.416070e-005	-1.502460e-005	-1.017845e-006	1.400676e-005	4.977769e-010	6.203240e-010	4.332959e-007	4.702970e-007	4.952319e-012
7.987512311866859e-009	-1.524938e-005	1.402695e-005	-1.552654e-005	-1.776748e-006	1.374979e-005	5.297174e-010	6.583983e-010	4.642645e-007	4.997066e-007	5.256069e-012
7.990512311866857e-009	-1.582500e-005	1.381117e-005	-1.629989e-005	-2.963599e-006	1.333629e-005	5.822127e-010	7.195828e-010	5.126491e-007	5.452316e-007	5.749344e-012
7.993512311866856e-009	-1.640801e-005	1.357904e-005	-1.709477e-005	-4.202490e-006	1.289228e-005	6.404502e-010	7.857714e-010	5.632815e-007	5.923716e-007	6.289397e-012
7.997512311866854e-009	-1.719384e-005	1.324751e-005	-1.818212e-005	-5.922901e-006	1.225922e-005	7.274817e-010	8.820138e-010	6.341388e-007	6.575775e-007	7.085173e-012
8.000226597581139e-009	-1.773344e-005	1.300716e-005	-1.894150e-005	-7.142389e-006	1.179911e-005	7.925535e-010	9.525194e-010	6.845153e-007	7.034497e-007	7.673966e-012
8.002940883295422e-009	-1.827197e-005	1.276171e-005	-1.970133e-005	-8.368985e-006	1.133235e-005	8.633503e-010	1.027533e-009	7.362647e-007	7.501883e-007	8.307554e-012
8.005655169009706e-009	-1.880941e-005	1.251117e-005	-2.046163e-005	-9.602689e-006	1.085894e-005	9.398721e-010	1.107055e-009	7.893871e-007	7.977934e-007	8.985936e-012
8.008369454723991e-009	-1.934577e-005	1.225553e-005	-2.122240e-005	-1.084350e-005	1.037890e-005	1.022119e-009	1.191085e-009	8.438826e-007	8.462651e-007	9.709112e-012
8.011083740438276e-009	-1.988105e-005	1.199479e-005	-2.198363e-005	-1.209142e-005	9.892210e-006	1.110091e-009	1.279623e-009	8.997510e-007	8.956032e-007	1.047708e-011
8.013798026152559e-009	-2.041525e-005	1.172895e-005	-2.274533e-005	-1.334645e-005	9.398878e-006	1.203787e-009	1.372670e-009	9.569923e-007	9.458078e-007	1.128985e-011
8.016512311866844e-009	-2.094837e-005	1.145802e-005	-2.350749e-005	-1.460858e-005	8.898903e-006	1.303209e-009	1.470224e-009	1.015607e-006	9.968790e-007	1.214741e-011
8.017512311866843e-009	-2.114291e-005	1.135899e-005	-2.378330e-005	-1.506470e-005	8.718596e-006	1.341357e-009	1.507254e-009	1.037362e-006	1.015757e-006	1.247484e-011
8.017792986132370e-009	-2.119740e-005	1.133117e-005	-2.386037e-005	-1.519217e-005	8.668200e-006	1.352212e-009	1.517758e-009	1.043493e-006	1.021069e-006	1.256788e-011
8.018023907309991e-009	-2.124221e-005	1.130824e-005	-2.392302e-005	-1.529559e-005	8.627430e-006	1.361224e-009	1.526460e-009	1.048555e-006	1.025446e-006	1.264504e-011
8.018347531964862e-009	-2.130537e-005	1.127569e-005	-2.400792e-005	-1.543479e-005	8.573133e-006	1.373943e-009	1.538720e-009	1.055683e-006	1.031585e-006	1.275387e-011
8.018682401205318e-009	-2.137151e-005	1.124116e-005	-2.409220e-005	-1.557172e-005	8.520477e-006	1.387231e-009	1.551498e-009	1.063104e-006	1.037941e-006	1.286743e-011
8.019352139686229e-009	-2.150564e-005	1.117016e-005	-2.425307e-005	-1.583033e-005	8.422734e-006	1.414124e-009	1.577276e-009	1.078047e-006	1.050663e-006	1.309692e-011
8.020352139686228e-009	-2.170947e-005	1.106039e-005	-2.447781e-005	-1.618576e-005	8.292051e-006	1.454938e-009	1.616225e-009	1.100564e-006	1.069675e-006	1.344451e-011
8.021352139686228e-009	-2.191753e-005	1.094616e-005	-2.468353e-005	-1.650337e-005	8.180160e-006	1.496569e-009	1.655732e-009	1.123329e-006	1.088708e-006	1.379813e-011
8.023352139686226e-009	-2.234749e-005	1.070319e-005	-2.503101e-005	-1.701133e-005	8.019677e-006	1.582549e-009	1.736547e-009	1.169678e-006	1.126818e-006	1.452527e-011
8.025352139686225e-009	-2.279592e-005	1.044093e-005	-2.529096e-005	-1.734507e-005	7.945891e-006	1.672252e-009	1.819721e-009	1.217123e-006	1.164953e-006	1.527916e-011
8.027352139686224e-009	-2.326193e-005	1.016024e-005	-2.546325e-005	-1.750432e-005	7.958923e-006	1.765794e-009	1.905200e-009	1.265650e-006	1.203077e-006	1.606012e-011
8.030352139686223e-009	-2.398978e-005	9.708569e-006	-2.556402e-005	-1.742970e-005	8.134327e-006	1.913548e-009	2.037619e-009	1.340386e-006	1.260182e-006	1.728286e-011
8.031352139686222e-009	-2.423871e-005	9.551127e-006	-2.555841e-005	-1.732699e-005	8.231420e-006	1.964837e-009	2.082851e-009	1.365789e-006	1.279184e-006	1.770424e-011
8.032352139686222e-009	-2.448986e-005	9.391192e-006	-2.553781e-005	-1.719457e-005	8.343240e-006	2.016975e-009	2.128524e-009	1.391384e-006	1.298171e-006	1.813132e-011
8.032632814038023e-009	-2.456067e-005	9.345925e-006	-2.552894e-005	-1.715128e-005	8.377654e-006	2.031793e-009	2.141437e-009	1.398608e-006	1.303497e-006	1.825241e-011
8.032863844176846e-009	-2.461848e-005	9.309099e-006	-2.552004e-005	-1.711250e-005	8.407540e-006	2.044091e-009	2.152117e-009	1.404575e-006	1.307884e-006	1.835276e-011
8.033187381455704e-009	-2.469672e-005	9.260232e-006	-2.550631e-005	-1.705567e-005	8.450644e-006	2.061422e-009	2.167130e-009	1.412951e-006	1.314046e-006	1.849402e-011
8.033522197444610e-009	-2.477449e-005	9.212869e-006	-2.549070e-005	-1.699403e-005	8.496663e-006	2.079513e-009	2.182746e-009	1.421643e-006	1.320448e-006	1.864124e-011
8.034191829422422e-009	-2.492335e-005	9.124831e-006	-2.545608e-005	-1.686399e-005	8.592092e-006	2.116076e-009	2.214176e-009	1.439087e-006	1.333297e-006	1.893824e-011
8.035191829422421e-009	-2.513215e-005	9.006870e-006	-2.539768e-005	-1.665634e-005	8.741336e-006	2.171470e-009	2.261520e-009	1.465254e-006	1.352579e-006	1.938708e-011
8.037191829422420e-009	-2.549721e-005	8.823488e-006	-2.525873e-005	-1.619677e-005	9.061962e-006	2.285260e-009	2.357766e-009	1.518001e-006	1.391506e-006	2.030488e-011
8.040191829422419e-009	-2.589610e-005	8.696594e-006	-2.500906e-005	-1.542542e-005	9.583640e-006	2.463910e-009	2.506334e-009	1.598024e-006	1.450935e-006	2.173536e-011
8.043191829422417e-009	-2.610888e-005	8.754077e-006	-2.473527e-005	-1.460759e-005	1.012769e-005	2.652116e-009	2.660099e-009	1.678836e-006	1.511669e-006	2.323111e-011
8.046191829422415e-009	-2.614081e-005	8.989135e-006	-2.445839e-005	-1.378683e-005	1.067156e-005	2.849826e-009	2.819253e-009	1.760148e-006	1.573685e-006	2.479284e-011
8.049191829422414e-009	-2.601118e-005	9.380758e-006	-2.419099e-005	-1.299004e-005	1.120095e-005	3.056952e-009	2.983986e-009	1.841721e-006	1.636857e-006	2.642106e-011
8.051191829422413e-009	-2.584970e-005	9.713244e-006	-2.402088e-005	-1.247882e-005	1.154207e-005	3.200213e-009	3.096988e-009	1.896155e-006	1.679510e-006	2.754366e-011
8.053191829422412e-009	-2.564060e-005	1.008981e-005	-2.385776e-005	-1.198511e-005	1.187265e-005	3.347576e-009	3.212581e-009	1.950576e-006	1.722503e-006	2.869599e-011
8.055191829422411e-009	-2.539517e-005	1.049866e-005	-2.370127e-005	-1.150871e-005	1.219256e-005	3.499002e-009	3.330795e-009	2.004943e-006	1.765746e-006	2.987808e-011
8.058191829422409e-009	-2.498287e-005	1.114753e-005	-2.347752e-005	-1.082465e-005	1.265287e-005	3.733680e-009	3.513068e-009	2.086312e-006	1.830883e-006	3.170685e-011
8.061191829422408e-009	-2.454678e-005	1.180878e-005	-2.326495e-005	-1.017433e-005	1.309061e-005	3.977295e-009	3.701300e-009	2.167360e-006	1.896086e-006	3.360208e-011
8.064191829422406e-009	-2.411330e-005	1.245510e-005	-2.306202e-005	-9.555633e-006	1.350638e-005	4.229719e-009	3.895472e-009	2.247969e-006	1.961094e-006	3.556323e-011
8.066191829422405e-009	-2.383261e-005	1.287040e-005	-2.293128e-005	-9.159550e-006	1.377173e-005	4.402949e-009	4.028274e-009	2.301487e-006	2.004300e-006	3.690773e-011
8.068191829422404e-009	-2.356872e-005	1.326321e-005	-2.280521e-005	-8.778487e-006	1.402672e-005	4.579873e-009	4.163588e-009	2.354640e-006	2.047181e-006	3.828017e-011
8.070191829422403e-009	-2.332165e-005	1.363353e-005	-2.268381e-005	-8.412442e-006	1.427137e-005	4.760493e-009	4.301417e-009	2.407426e-006	2.089739e-006	3.968055e-011
8.072191829422402e-009	-2.309139e-005	1.398136e-005	-2.256709e-005	-8.061416e-006	1.450567e-005	4.944807e-009	4.441758e-009	2.459847e-006	2.131972e-006	4.110887e-011
8.074191829422401e-009	-2.287795e-005	1.430671e-005	-2.245503e-005	-7.725409e-006	1.472962e-005	5.132816e-009	4.584613e-009	2.511902e-006	2.173882e-006	4.256513e-011
8.076191829422400e-009	-2.268131e-005	1.460956e-005	-2.234765e-005	-7.404422e-006	1.494322e-005	5.324520e-009	4.729982e-009	2.563591e-006	2.215467e-006	4.404933e-011
8.078191829422399e-009	-2.250149e-005	1.488992e-005	-2.224493e-005	-7.098453e-006	1.514648e-005	5.519918e-009	4.877863e-009	2.614915e-006	2.256728e-006	4.556147e-011
8.080620400850968e-009	-2.231166e-005	1.519429e-005	-2.212881e-005	-6.751670e-006	1.537714e-005	5.762039e-009	5.060712e-009	2.676589e-006	2.306238e-006	4.743437e-011
8.083048972279539e-009	-2.213850e-005	1.547544e-005	-2.201943e-005	-6.424907e-006	1.559452e-005	6.008938e-009	5.246844e-009	2.737439e-006	2.355092e-006	4.934403e-011
8.085477543708109e-009	-2.198201e-005	1.573338e-005	-2.191678e-005	-6.118167e-006	1.579861e-005	6.260614e-009	5.436259e-009	2.797464e-006	2.403293e-006	5.129045e-011
8.087906115136680e-009	-2.184218e-005	1.596811e-005	-2.182087e-005	-5.831447e-006	1.598942e-005	6.517066e-009	5.628957e-009	2.856664e-006	2.450838e-006	5.327362e-011
8.090334686565249e-009	-2.171902e-005	1.617963e-005	-2.173170e-005	-5.564750e-006	1.616695e-005	6.778297e-009	5.824939e-009	2.915040e-006	2.497729e-006	5.529355e-011
8.092763257993820e-009	-2.161252e-005	1.636793e-005	-2.164926e-005	-5.318073e-006	1.633118e-005	7.044304e-009	6.024203e-009	2.972590e-006	2.543966e-006	5.735024e-011
8.095191829422390e-009	-2.152268e-005	1.653301e-005	-2.157356e-005	-5.091419e-006	1.648214e-005	7.315089e-009	6.226751e-009	3.029316e-006	2.589548e-006	5.944369e-011
8.098191829422388e-009	-2.142314e-005	1.671802e-005	-2.148739e-005	-4.833615e-006	1.665377e-005	7.655822e-009	6.481259e-009	3.098072e-006	2.644882e-006	6.207807e-011
8.101191829422387e-009	-2.133095e-005	1.688885e-005	-2.140549e-005	-4.591194e-006	1.681430e-005	8.002325e-009	6.739955e-009	3.165351e-006	2.699136e-006	6.475887e-011
8.104191829422385e-009	-2.124611e-005	1.704549e-005	-2.132788e-005	-4.364155e-006	1.696373e-005	8.354600e-009	7.002838e-009	3.231152e-006	2.752310e-006	6.748609e-011
8.107191829422384e-009	-2.116863e-005	1.718797e-005	-2.125455e-005	-4.152499e-006	1.710205e-005	8.712644e-009	7.269908e-009	3.295476e-006	2.804404e-006	7.025973e-011
8.110191829422382e-009	-2.109850e-005	1.731626e-005	-2.118549e-005	-3.956225e-006	1.722927e-005	9.076459e-009	7.541165e-009	3.358322e-006	2.855417e-006	7.307978e-011
8.113191829422381e-009	-2.103573e-005	1.743037e-005	-2.112072e-005	-3.775334e-006	1.734538e-005	9.446045e-009	7.816610e-009	3.419691e-006	2.905350e-006	7.594625e-011
8.116191829422379e-009	-2.098031e-005	1.753031e-005	-2.106022e-005	-3.609824e-006	1.745039e-005	9.821401e-009	8.096241e-009	3.479583e-006	2.954203e-006	7.885914e-011
8.119191829422377e-009	-2.092408e-005	1.762628e-005	-2.099996e-005	-3.449568e-006	1.755040e-005	1.020104e-008	8.379285e-009	3.537943e-006	3.001958e-006	8.180904e-011
8.121191829422376e-009	-2.088790e-005	1.768592e-005	-2.096075e-005	-3.347661e-006	1.761309e-005	1.045674e-008	8.569992e-009	3.576018e-006	3.033192e-006	8.379761e-011
8.123191829422375e-009	-2.085258e-005	1.774239e-005	-2.092218e-005	-3.249392e-006	1.767279e-005	1.071443e-008	8.762264e-009	3.613429e-006	3.063944e-006	8.580321e-011
8.126191829422374e-009	-2.080090e-005	1.782155e-005	-2.086537e-005	-3.108300e-006	1.775707e-005	1.110457e-008	9.053525e-009	3.668310e-006	3.109176e-006	8.884259e-011
8.129191829422372e-009	-2.075042e-005	1.789462e-005	-2.080961e-005	-2.974175e-006	1.783543e-005	1.149881e-008	9.348097e-009	3.721719e-006	3.153337e-006	9.191775e-011
8.134191829422370e-009	-2.066908e-005	1.800159e-005	-2.071912e-005	-2.767563e-006	1.795155e-005	1.216673e-008	9.847427e-009	3.807203e-006	3.224406e-006	9.713423e-011
8.139191829422367e-009	-2.058820e-005	1.809774e-005	-2.062963e-005	-2.573325e-006	1.805631e-005	1.284194e-008	1.035366e-008	3.889038e-006	3.292759e-006	1.024232e-010
8.144191829422364e-009	-2.050778e-005	1.818308e-005	-2.054116e-005	-2.391462e-006	1.814970e-005	1.352445e-008	1.086678e-008	3.967223e-006	3.358397e-006	1.077848e-010
8.149191829422362e-009	-2.042781e-005	1.825761e-005	-2.045369e-005	-2.221973e-006	1.823172e-005	1.421426e-008	1.138681e-008	4.041760e-006	3.421318e-006	1.132189e-010
8.154191829422359e-009	-2.034830e-005	1.832132e-005	-2.036724e-005	-2.064858e-006	1.830238e-005	1.491137e-008	1.191374e-008	4.112646e-006	3.481524e-006	1.187255e-010
8.159191829422357e-009	-2.026925e-005	1.837422e-005	-2.028179e-005	-1.920118e-006	1.836168e-005	1.561577e-008	1.244756e-008	4.179884e-006	3.539013e-006	1.243047e-010
8.164191829422354e-009	-2.019065e-005	1.841631e-005	-2.019736e-005	-1.787752e-006	1.840961e-005	1.632747e-008	1.298829e-008	4.243472e-006	3.593787e-006	1.299564e-010
8.166334686565210e-009	-2.015670e-005	1.843269e-005	-2.016117e-005	-1.732942e-006	1.842823e-005	1.663301e-008	1.322113e-008	4.269857e-006	3.616579e-006	1.323893e-010
8.168477543708066e-009	-2.012271e-005	1.844768e-005	-2.012505e-005	-1.679703e-006	1.844534e-005	1.693913e-008	1.345478e-008	4.295701e-006	3.638953e-006	1.348303e-010
8.170620400850921e-009	-2.008869e-005	1.846127e-005	-2.008900e-005	-1.628036e-006	1.846096e-005	1.724583e-008	1.368923e-008	4.321004e-006	3.660908e-006	1.372795e-010
8.172763257993779e-009	-2.005463e-005	1.847346e-005	-2.005301e-005	-1.577940e-006	1.847507e-005	1.755312e-008	1.392448e-008	4.345768e-006	3.682445e-006	1.397369e-010
8.174906115136635e-009	-2.002053e-005	1.848426e-005	-2.001710e-005	-1.529415e-006	1.848769e-005	1.786099e-008	1.416054e-008	4.369990e-006	3.703564e-006	1.422023e-010
8.177048972279490e-009	-1.998639e-005	1.849367e-005	-1.998126e-005	-1.482462e-006	1.849880e-005	1.816944e-008	1.439740e-008	4.393673e-006	3.724265e-006	1.446760e-010
8.179191829422346e-009	-1.995222e-005	1.850168e-005	-1.994549e-005	-1.437080e-006	1.850841e-005	1.847848e-008	1.463506e-008	4.416815e-006	3.744547e-006	1.471578e-010
8.180191829422346e-009	-1.993621e-005	1.850490e-005	-1.992877e-005	-1.416422e-006	1.851235e-005	1.862278e-008	1.474616e-008	4.427456e-006	3.753885e-006	1.483179e-010
8.181191829422345e-009	-1.992011e-005	1.850753e-005	-1.991197e-005	-1.396284e-006	1.851568e-005	1.876715e-008	1.485741e-008	4.437988e-006	3.763138e-006	1.494794e-010
8.183191829422344e-009	-1.988725e-005	1.850955e-005	-1.987772e-005	-1.358640e-006	1.851908e-005	1.905613e-008	1.508032e-008	4.458726e-006	3.781385e-006	1.518067e-010
8.185334686565200e-009	-1.985115e-005	1.850493e-005	-1.984008e-005	-1.324077e-006	1.851600e-005	1.936615e-008	1.531983e-008	4.480441e-006	3.800535e-006	1.543070e-010
8.187477543708056e-009	-1.981287e-005	1.849544e-005	-1.980020e-005	-1.292096e-006	1.850810e-005	1.967631e-008	1.555983e-008	4.501707e-006	3.819324e-006	1.568123e-010
8.189620400850911e-009	-1.977240e-005	1.848105e-005	-1.975808e-005	-1.262698e-006	1.849538e-005	1.998663e-008	1.580034e-008	4.522525e-006	3.837752e-006	1.593225e-010
8.191763257993769e-009	-1.972975e-005	1.846179e-005	-1.971371e-005	-1.235882e-006	1.847783e-005	2.029709e-008	1.604134e-008	4.542895e-006	3.855819e-006	1.618378e-010
8.193906115136625e-009	-1.968491e-005	1.843764e-005	-1.966710e-005	-1.211648e-006	1.845545e-005	2.060770e-008	1.628285e-008	4.562817e-006	3.873525e-006	1.643580e-010
8.196048972279480e-009	-1.963788e-005	1.840860e-005	-1.961824e-005	-1.189997e-006	1.842824e-005	2.091845e-008	1.652485e-008	4.582290e-006	3.890870e-006	1.668833e-010
8.198191829422336e-009	-1.958867e-005	1.837469e-005	-1.956714e-005	-1.170927e-006	1.839621e-005	2.122936e-008	1.676736e-008	4.601316e-006	3.907853e-006	1.694135e-010
8.198906115136622e-009	-1.957158e-005	1.836269e-005	-1.954943e-005	-1.164601e-006	1.838483e-005	2.133296e-008	1.684826e-008	4.607575e-006	3.913446e-006	1.702576e-010
8.199620400850906e-009	-1.955420e-005	1.835024e-005	-1.953144e-005	-1.158427e-006	1.837301e-005	2.143656e-008	1.692920e-008	4.613790e-006	3.919004e-006	1.711021e-010
8.200334686565192e-009	-1.953652e-005	1.833736e-005	-1.951314e-005	-1.152405e-006	1.836074e-005	2.154016e-008	1.701018e-008	4.619962e-006	3.924525e-006	1.719469e-010
8.201048972279478e-009	-1.951855e-005	1.832404e-005	-1.949456e-005	-1.146534e-006	1.834803e-005	2.164375e-008	1.709120e-008	4.626089e-006	3.930010e-006	1.727922e-010
8.201763257993764e-009	-1.950029e-005	1.831027e-005	-1.947569e-005	-1.140815e-006	1.833487e-005	2.174733e-008	1.717226e-008	4.632172e-006	3.935459e-006	1.736378e-010
8.202477543708048e-009	-1.948173e-005	1.829606e-005	-1.945652e-005	-1.135247e-006	1.832128e-005	2.185092e-008	1.725336e-008	4.638211e-006	3.940872e-006	1.744839e-010
